ISBN,Author,Title,Cover,URL,Tags
0865718512,Susan L. Prescott,The Secret Life of Your Microbiome: Why Nature and Biodiversity are Essential to Health and Happiness,,https://covers.openlibrary.org/b/isbn/0865718512-L.jpg,Human body Microbiology Popular works Environmental health Biodiversity Environmental Health Biodiversity Corps humain Microbiologie Ouvrages de vulgarisation Biodiversite
0335247717,Kate Hefferon,Positive Psychology and the Body: The Somatopsychic Side to Flourishing,,https://covers.openlibrary.org/b/isbn/0335247717-L.jpg,Positive psychology Psychology
1421437724,"Katharine M. Broton, Clare L. Cady, Sara Goldrick-Rab",Food Insecurity on Campus: Action and Intervention,,https://pictures.abebooks.com/inventory/30618974912.jpg,Food security United States College students United States Social conditions Se
1612437575,Megan Rutell,Beyond Bullets: Creative Journaling Ideas to Customize Your Personal Productivity System,,https://covers.openlibrary.org/b/isbn/1612437575-L.jpg,Diaries Authorship  Creative writing  Journaux intimes Art de
1604079339,Pema Chödrön,How to Meditate: A Practical Guide to Making Friends with Your Mind,,https://covers.openlibrary.org/b/isbn/1604079339-L.jpg,Meditation Buddhism  Buddhism  Buddhism  Meditation  Bouddhisme Buddhism aat Meditation Buddhism fast
0062209744,Peggy Orenstein,Girls & Sex: Navigating the Complicated New Landscape,,https://covers.openlibrary.org/b/isbn/0062209744-L.jpg,Teenage girls Sexual behavior United States Teenage girls United States Attitudes Young women Sexual behavior United States Teenage girls Attitudes fast  Teenage girls Sexual behavior fast  Young women Sexual behavior fast 
9781878424310,Don Miguel Ruiz,The Four Agreements: A Practical Guide to Personal Freedom,,https://covers.openlibrary.org/b/isbn/9781878424310-L.jpg,Conduct of life  Toltec philosophy Miscellanea Character  Lifestyles  Spirituality  Character Life Style Spirituality Morale pratique Philosophie tolteque Miscellane
1250074657,Frank Ostaseski,The Five Invitations: Discovering What Death Can Teach Us About Living Fully,,https://covers.openlibrary.org/b/isbn/1250074657-L.jpg,Death Religious aspects Buddhism  Death Psychological aspects  Religion  Lifestyles  Selfperception  Buddhism  Human beings  Attitude to Death  Religion  Life Style  Self Concept  Buddhism  Humans  Mort Aspect psychologique Religion Style de vie Perception de soi Bouddhisme Etres humains areligion discipline aat Buddhism aat Homo sapiens species aat Selfperception fast Religion fast Lifestyles fast Death Psychological aspects fast Buddhism fast Death Religious aspects Buddhism fast
1476762090,Emily Nagoski,Come as You Are: The Surprising New Science that Will Transform Your Sex Life,,https://covers.openlibrary.org/b/isbn/1476762090-L.jpg,Sex instruction for women Sexual health Women Sexual behavior Women Health and hygiene Women Women Sexual behavior Women Health and hygiene Sexuality Women Sexual Health E
1598695088,Linda Larsen,"The Everything Meals on a Budget Cookbook: High-flavor, low-cost meals your family will love",,https://covers.openlibrary.org/b/isbn/1598695088-L.jpg,Low budget cooking Cuisine e
0316420352,Christy Harrison,"Anti-Diet: Reclaim Your Time, Money, Well-Being, and Happiness Through Intuitive Eating",,https://covers.openlibrary.org/b/isbn/0316420352-L.jpg,Body image Weight loss Social aspects Weight loss Psychological aspects Dietetics Body Image Image du corps Perte de poids Aspect social Die
1632170965,Moorea Seal,"52 Lists for Happiness: Weekly Journaling Inspiration for Positivity, Balance, and Joy (A Guided Self -Love Journal with Prompts, Photos, and Illustrations)",,https://pictures.abebooks.com/isbn/9781632174758-us.jpg,Selfactualization Psychology Happiness Happiness fast  Selfactualization Psychology fast 
1501144316,Matthew P. Walker,Why We Sleep: Unlocking the Power of Sleep and Dreams,,"https://images-na.ssl-images-amazon.com/images/I/71PtyHIMD0L._AC_UL210_SR210,210_.jpg",Sleep  Sleep Physiological aspects  Sleep  Sommeil Sommeil Aspect physiologique Sleep Physiological aspects cct Sleep xphysiology cct Sleep fast Sleep Physiological aspects fast Sleep sears
1250076501,Sharon Salzberg,Real Love: The Art of Mindful Connection,,https://covers.openlibrary.org/b/isbn/1250076501-L.jpg,Love  Mindfulness Psychology  Meditation  Amour Pleine conscience Psychologie Me
0813941148,Tanya Denckla Cobb,"Healthy Environments, Healing Spaces: Practices and Directions in Health, Planning, and Design",,https://covers.openlibrary.org/b/isbn/0813941148-L.jpg,Health facilities Design and construction Architectural design Health aspects City planning Environmental health Conservation of natural resources City Planning Environmental Health Environment Design Conservation of Natural Resources Community Health Planning Urbanisme Hygiene du milieu Conservation des ressources naturelles Services communautaires de sante
0077842154,Robert S. Feldman,P.O.W.E.R. Learning: Strategies for Success in College and Life,,https://covers.openlibrary.org/b/isbn/0077842154-L.jpg,College student orientation Study skills Life skills Success Achievement E
1524732680,Sheryl Sandberg,"Option B: Facing Adversity, Building Resilience, and Finding Joy",,https://covers.openlibrary.org/b/isbn/1524732680-L.jpg,Grief  Bereavement  Loss Psychology  Resilience Personality trait  Widowhood  Grief Bereavement Grief  Resilience Psychological  Widowhood  Chagrin Deuil Perte Psychologie Re
1305258770,Liane M. Summerfield,"Nutrition, Exercise, and Behavior: An Integrated Approach to Weight Management",,"https://m.media-amazon.com/images/I/81Z7mX6LgQL._AC_UF1000,1000_QL80_.jpg",Weight loss Obesity Prevention Health behavior Nutrition Physical fitness Reducing diets Diet Reducing Weight Loss Health Behavior Nutritional Physiological Phenomena Perte de poids Habitudes sanitaires Nutrition Re
0393242714,Florence Williams,"The Nature Fix: Why Nature Makes us Happier, Healthier, and More Creative",,https://covers.openlibrary.org/b/isbn/0393242714-L.jpg,Nature Psychological aspects Environmental psychology Creative ability Creative ability fast  Environmental psychology fast  Nature Psychological aspects fast 
0399588949,Dan Harris,Meditation for Fidgety Skeptics: A 10% Happier How-to Book,,"https://m.media-amazon.com/images/I/61OnOvfUONL._AC_UF350,350_QL50_.jpg",Meditation Psychological aspects Happiness  Happiness Meditation xmethods  Happiness  Me
1250101344,Joan Halifax,Standing at the Edge: Finding Freedom Where Fear and Courage Meet,,https://covers.openlibrary.org/b/isbn/1250101344-L.jpg,Conduct of life  Suffering  Compassion  Altruism  Empathy  Integrity  Respect  Engagement Philosophy  Nurturing behavior  Stress Psychology  Stress Physiology  Stress Psychological  Altruism Empathy  Stress Physiological  Morale pratique Souffrance Compassion Altruisme Empathie Inte
0061697702,Thi ch,"Savor: Mindful Eating, Mindful Life",,https://covers.openlibrary.org/b/isbn/0061697702-L.jpg,Food Religious aspects Zen Buddhism Nutrition Religious aspects Zen Buddhism Weight loss Religious aspects Zen Buddhism Food habits  Eating Philosophy  Weight loss  Diet Food and Nutrition Weight Loss  Feeding Behavior  Habitudes alimentaires Nourriture Perte de poids HEALTH FITNESS Diet Nutrition General  BODY MIND SPIRIT Mindfulness Meditation  Weight loss fast Eating Philosophy fast Food habits fast Food Religious aspects Buddhism sears Eating customs sears
9783319498980,"Anna Brdulak, Halina Brdulak",Happy City - How to Plan and Create the Best Livable Area for the People,,https://covers.openlibrary.org/b/isbn/9783319498980-L.jpg,City planning City planning Social aspects Urbanisme Participation des citoyens ram Villes intelligentes ram City planning fast  City planning Social aspects fast 
9781101875322,"Burnett, William (Consulting professor of design)","Designing Your Life: How to Build a Well-Lived, Joyful Life",,https://covers.openlibrary.org/b/isbn/9781101875322-L.jpg,Vocational guidance Selfrealization Design Social aspects Decision making Selfrealization Decision Making Re
0812993012,"Amy Wallace, Edwin Catmull","Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",,https://covers.openlibrary.org/b/isbn/0812993012-L.jpg,Creative ability in business Corporate culture Organizational effectiveness
142143878X,"Ron Stall, Brian Dodge, José A. Bauermeister, Tonia Poteat, Chris Beyrer","LGBTQ Health Research: Theory, Methods, Practice",,"https://images-na.ssl-images-amazon.com/images/I/71e4DQkfHPL._AC_UL600_SR600,600_.jpg",Sexual minorities Medical care Discrimination in medical care  Medical care  Sexual and Gender Minorities Delivery of Health Care  Health Services Research Health Equity Minority Health Patient Care  Minorite
0367186691,Petra M. Boynton,"Being Well in Academia: Ways to Feel Stronger, Safer and More Connected (Insider Guides to Success in Academia)",,"https://m.media-amazon.com/images/I/716PRYM5-hL._AC_UF1000,1000_QL80_.jpg",College students Mental health Educational psychology  Students Mental health  Psychology Educational  E
0801093457,Caroline Leaf,"Cleaning Up Your Mental Mess: 5 Simple, Scientifically Proven Steps to Reduce Anxiety, Stress, and Toxic Thinking",,"https://m.media-amazon.com/images/I/813bkbSjEEL._AC_UF1000,1000_QL80_DpWeblab_.jpg",Mindfulnessbased cognitive therapy Mental health Mind and body Mental Health The
0316453323,Dr. David Perlmutter,"Brain Wash: Detox Your Mind for Clearer Thinking, Deeper Relationships, and Lasting Happiness",,https://covers.openlibrary.org/b/isbn/0316453323-L.jpg,Culture Physiological effect Cognition and culture Brain Popular works Neurophysiology Popular works Brain Diseases Nutritional aspects Popular works Brain Diseases Prevention Popular works Brain Brain fast  Brain Diseases Nutritional aspects fast  Brain Diseases Prevention fast  Cognition and culture fast  Neurophysiology fast  Brain sears Neurophysiology sears Brain Diseases sears Culture sears Theory of knowledge sears
0738234990,Kati Morton,Are u ok?: A Guide to Caring for Your Mental Health,,https://image.isu.pub/190221092635-a4d0114eef81ef1e67fd84ae86005ec6/jpg/page_1.jpg,Mental health Mental health Miscellanea PSYCHOLOGY Mental Health  SELFHELP SelfManagement General  POLITICAL SCIENCE Public Policy Social Security  POLITICAL SCIENCE Public Policy Social Services Welfare  Mental health fast 
0780806298,Dawn D. Matthews,Diabetes Sourcebook,,https://covers.openlibrary.org/b/isbn/0780806298-L.jpg,Diabetes Popular works Diabetes fast 
0780806050,Dawn D. Matthews,Alternative Medicine Sourcebook,,https://covers.openlibrary.org/b/isbn/0780806050-L.jpg,Alternative medicine Popular works Me
1785925938,"Laurie Leventhal-Belfer, Tony Attwood",College on the Autism Spectrum: A Parent's Guide to Students' Mental Health and Wellbeing,,"https://m.media-amazon.com/images/I/71ovCaElB5L._AC_UF1000,1000_QL80_.jpg",Autistic people Education Higher Autistic people Mental health Autism spectrum disorders Education Higher Parent participation College students with disabilities Mental health
0780802489,Dawn D. Matthews,Adolescent Health Sourcebook,,https://covers.openlibrary.org/b/isbn/0780802489-L.jpg,Teenagers Health and hygiene Adolescent psychology Consumer education Adolescence
1684038669,"Jeffrey Brantley, Wendy Millstine","Five Good Minutes of Mindfulness: Reduce Stress, Reset, and Find Peace Right Now",,https://covers.openlibrary.org/b/isbn/1684038669-L.jpg,Mindfulness Psychology Pleine conscience Psychologie Mindfulness Psychology fast 
1635651751,Sheila Curry Oakes,Women's Health Vagina University: A Complete Owner's Manual from Sex and Periods to Health and Body Image--And Everything in Between,,https://i.thriftbooks.com/api/imagehandler/m/14008A7EE7627FD6DEF5B04AB4650EB04B365827.jpeg,Vagina Popular works Women Sexual behavior Popular works Women Health and hygiene Popular works Vagin CaQQLa Ouvrages de vulgarisation CaQQLa Femmes CaQQLa Sexualite
0316311618,Dan Lerner,U Thrive: How to Succeed in College (and Life),,"https://images-na.ssl-images-amazon.com/images/I/A1SxpZFqxpL._AC_UL600_SR600,600_.jpg",Academic achievement College students Students E
1982144580,"Bryden  M.D. M.D., Pier, Szatmari  M.D. M.D., Peter",Start Here: A Parent's Guide to Helping Children and Teens through Mental Health Challenges,,https://luckys.ca/cdn/shop/products/IMG_9704.jpg?v=1611525740&width=1445,Child mental health Popular works Teenagers Mental health Popular works Child psychiatry Popular works Adolescent psychiatry Popular works Adolescent psychiatry fast  Child mental health fast  Child psychiatry fast  Teenagers Mental health fast 
1684033438,Erica Mather,"Your Body, Your Best Friend: End the Confidence-Crushing Pursuit of Unrealistic Beauty Standards and Embrace Your True Power",,"https://m.media-amazon.com/images/I/61ttxwaN-hL._AC_UF1000,1000_QL80_.jpg",Body image Body image in women Selfacceptance Image du corps Image du corps chez la femme Acceptation de soi Body image fast  Body image in women fast  Selfacceptance fast 
0730384659,Dermot Crowley,"Urgent!: Strategies to Control Urgency, Reduce Stress and Increase Productivity",,"https://m.media-amazon.com/images/I/81zJDjlOZEL._AC_UF1000,1000_QL80_.jpg",Organizational effectiveness Stress management Job stress Prevention Business BUSINESS ECONOMICS Small Business  Stress management fast  Organizational effectiveness fast  Job stress Prevention fast  Business fast 
0367218003,Cyndi Turner,Practicing Alcohol Moderation: A Comprehensive Workbook,,"https://m.media-amazon.com/images/I/81Ki3wJmA9S._AC_UF1000,1000_QL80_.jpg",Controlled drinking  Alcoholism Treatment  Boire controle
0717179567,Alison Keating,The Secret Lives of Adults: Your Seven Key Relationships - How to Make Them Work,,https://confidentchangemanagement.com/ccm/wp-content/uploads/2020/12/TheSecretLivesOfAdults.jpg,Interpersonal relations  Emotions  PSYCHOLOGY Applied Psychology  SELFHELP Personal Growth General  SELFHELP Personal Growth Happiness  SELFHELP Personal Growth Success  Emotions fast Interpersonal relations fast
1623365929,Dan Charnas,"Work Clean: The life-changing power of mise-en-place to organize your life, work, and mind",,https://covers.openlibrary.org/b/isbn/1623365929-L.jpg,Conduct of life  Success  Morale pratique Succes aethics philosophical concept aat Conduct of life fast  Success fast 
1982195444,Tunde Oyeneyin,"Speak: Find Your Voice, Trust Your Gut, and Get from Where You Are to Where You Want to Be",,https://covers.openlibrary.org/b/isbn/1982195444-L.jpg,Selfactualization Psychology  Cycling Training Biography Nigerian Americans Biography Selfactualization Psychology in women  Body image in women  Cyclisme Entrainement Biographies Ame
1984822802,Gretchen Rubin,"Outer Order, Inner Calm: Declutter and Organize to Make More Room for Happiness",,https://covers.openlibrary.org/b/isbn/1984822802-L.jpg,Selfactualization Psychology  Happiness  Success  Orderliness  Order  Orderliness  Succes Ordre SELFHELP Personal Growth Happiness  HOUSE HOME Cleaning Caretaking  SELFHELP Personal Growth Success  Selfactualization Psychology cct Happiness cct Success cct Order fast Orderliness fast Happiness fast Selfactualization Psychology fast Success fast Selfrealization sears Happiness sears Success sears Orderliness sears Storage in the home sears
0062820338,Meik Wiking,The Little Book of Lykke: Secrets of the World's Happiest People,,https://media.fds.fi/product_image/1PenguinBooks_TH.jpg,Happiness  Conduct of life  Selfrealization Denmark Happiness   Morale pratique Re
0735211299,James Clear,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,,https://covers.openlibrary.org/b/isbn/0735211299-L.jpg,Habit  Habit breaking  Behavior modification  Behavior modification Habits  Behavior Therapy  Habitude Mauvaises habitudes Modification du comportement BUSINESS ECONOMICS Organizational Behavior  PSYCHOLOGY Social Psychology  SELFHELP Personal Growth General  Behavior modification fast Habit fast Habit breaking fast Erfolg gnd  Gewohnheit gnd  Lebensfuhrung gnd  Habit sears Behavior modification sears
0190934506,"Patricia S. Herzog, Casey T. Harris, Shauna A. Morimoto, Shane W. Barker, Jill G. Wheeler",The Science of College: Navigating the First Year and Beyond,,"https://m.media-amazon.com/images/I/61cfd8odCWL._AC_UF1000,1000_QL80_DpWeblab_.jpg",College student orientation College freshmen College students Conduct of life
0738284610,Heather Miller,Prime-Time Parenting: The Two-Hour-a-Day Secret to Raising Great Kids ,,"https://m.media-amazon.com/images/I/61I1MoXuxuL._AC_UF1000,1000_QL80_.jpg",Parenting Child rearing Technology and children EDUCATION Parent Participation  FAMILY RELATIONSHIPS Education  FAMILY RELATIONSHIPS Parenting  FAMILY RELATIONSHIPS General  Child rearing fast  Parenting fast  Technology and children fast 
1684030099,"Michael A. Tompkins, Jonathan R. Barkin, Matthew McKay",The Relaxation and Stress Reduction Workbook for Teens: CBT Skills to Help You Deal with Worry and Anxiety,,"https://m.media-amazon.com/images/I/719NeOQfP4L._AC_UF1000,1000_QL80_.jpg",Anxiety in adolescence Juvenile literature Stress in adolescence Juvenile literature Stress management for teenagers Juvenile literature Cognitive therapy for teenagers Juvenile literature JUVENILE NONFICTION Health Daily Living Diseases Illnesses Injuries  Anxiety in adolescence fast  Cognitive therapy for teenagers fast  Stress in adolescence fast  Stress management for teenagers fast 
0780815572,Keith Jones,Pregnancy Information for Teens,,https://covers.openlibrary.org/b/isbn/0780815572-L.jpg,Teenage parents  Teenage pregnancy  Pregnancy in Adolescence  Parents adolescents Grossesse chez ladolescente MEDICAL Gynecology Obstetrics  Teenage parents fast Teenage pregnancy fast
1462526799,"Patt Denning, Jeannie Little",Over the Influence: The Harm Reduction Guide to Controlling Your Drug and Alcohol Use,,https://covers.openlibrary.org/b/isbn/1462526799-L.jpg,Substance abuse Prevention Popular works Selfcare Health Harm reduction
1138215872,"Paul R. Stasiewicz, Clara M. Bradizza, Kim S. Slosman",Managing Negative Emotions Without Drinking: A Workbook of Effective Strategies,,https://covers.openlibrary.org/b/isbn/1138215872-L.jpg,Alcoholism Treatment Negativism Alcohol Drinking xprevention control
0774839015,Nicole Malette,It’s All Good (Unless It’s Not): Mental Health Tips and Self-Care Strategies for your Undergrad Years,,https://press.uchicago.edu/.imaging/mte/ucp/medium/dam/ucp/books/jacket/978/07/74/83/9780774839013.jpg/jcr:content/9780774839013.jpg,Undergraduates Mental health College students Mental health Students xpsychology Students Universities Mental Health Adaptation Psychological Student Health Services College students Mental health fast 
0195314530,"Gillian Butler, Tony Hope",Managing Your Mind: The Mental Fitness Guide,,https://covers.openlibrary.org/b/isbn/0195314530-L.jpg,Mental health Selfactualization Psychology Mind and body Success Psychological aspects Mental Health MindBody Relations Metaphysical Psychophysiology SelfAssessment Self Concept Self Efficacy Mind and body fast  Selfactualization Psychology fast  Success Psychological aspects fast 
1684034272,"Rebekkah LaDyne, Bob Stahl",The Mind-Body Stress Reset: Somatic Practices to Reduce Overwhelm and Increase Well-Being,,https://covers.openlibrary.org/b/isbn/1684034272-L.jpg,Stress management Mind and bodyPopular works Mind and body
0780812751,Karen Bellenir,Mental Health Disorders Sourcebook,,https://covers.openlibrary.org/b/isbn/0780812751-L.jpg,Mental illness  Psychiatry  Mental Disorders  Maladies mentales amental disorders aat Mental illness fast Psychiatry fast
0780802128,Dawn D. Matthews,Men's Health Concerns Sourcebook,,https://covers.openlibrary.org/b/isbn/0780802128-L.jpg,Men xhealth hygiene Men Health and hygiene Popular works Men Health and hygiene fast  HEALTH FITNESS Healthy Living  HEALTH FITNESS Holism  HEALTH FITNESS Reference  MEDICAL Preventive Medicine 
1538126672,Paula DURLOFSKY,Logged In and Stressed Out: How Social Media is Affecting Your Mental Health and What You Can Do About It,,https://covers.openlibrary.org/b/isbn/1538126672-L.jpg,Social media Psychological aspects Digital media Social aspects Me
0648188477,Christine Thompson-Wells,How To Reduce Stress: A Proactive Way To Manage Stress,,"https://m.media-amazon.com/images/I/71j-XjSPRrL._AC_UF1000,1000_QL80_.jpg",Stress management
0780803353,Dawn D. Matthews,Eating Disorders Sourcebook,,https://covers.openlibrary.org/b/isbn/0780803353-L.jpg,Eating disorders  Consumer education  Feeding and Eating Disorders Troubles du comportement alimentaire Consommateurs E
0780803892,Dawn D. Matthews,Disabilities Sourcebook,,https://covers.openlibrary.org/b/isbn/0780803892-L.jpg,People with disabilities United States Handbooks manuals etc People with mental disabilities United States Handbooks manuals etc Personnes handicape
0780811526,Laura Larsen,Diet and Nutrition Sourcebook,,https://covers.openlibrary.org/b/isbn/0780811526-L.jpg,Nutrition Popular works Diet Popular works Health Popular works Consumer education  Nutrition Ouvrages de vulgarisation Alimentation Ouvrages de vulgarisation Sante
1541646754,Talya Miron-Shatz,Your Life Depends on It: What You Can Do to Make Better Choices About Your Health,,https://covers.openlibrary.org/b/isbn/1541646754-L.jpg,Health Decision making Health behavior  Health Behavior  Sante